month,slang_term,posts,avg_sentiment_score,avg_virality_score
2023-06,sigma,214,0.2997102803738318,0.0034205607476635513
2023-07,sigma,256,0.288578125,0.0039179687500000004
2023-08,sigma,311,0.25290996784565917,0.004643086816720257
2023-09,sigma,320,0.21552500000000002,0.006559375000000001
2023-10,sigma,388,0.3218556701030928,0.005427835051546391
2023-11,sigma,425,0.25293882352941177,0.006207058823529412
2023-12,sigma,438,0.2803173515981735,0.00723972602739726
2024-01,sigma,490,0.26549795918367347,0.007602040816326531
2024-02,sigma,548,0.25136861313868614,0.007372262773722628
2024-03,sigma,551,0.2815535390199637,0.00869328493647913
2024-04,sigma,576,0.31209722222222225,0.012470486111111111
2024-05,sigma,576,0.2671909722222222,0.010131944444444445
2024-06,sigma,536,0.27003358208955225,0.010813432835820896
2024-07,sigma,523,0.24490248565965583,0.012474187380497131
2024-08,sigma,619,0.2414281098546042,0.011240710823909532
2024-09,sigma,588,0.28935714285714287,0.014406462585034014
2024-10,sigma,607,0.2611004942339374,0.01527018121911038
2024-11,sigma,583,0.2890274442538594,0.014053173241852486
2024-12,sigma,539,0.2526493506493506,0.01422077922077922
2025-01,sigma,601,0.2671164725457571,0.011281198003327787
2025-02,sigma,572,0.25027272727272726,0.011236013986013985
2025-03,sigma,577,0.22620103986135182,0.011873483535528596
2025-04,sigma,537,0.24383240223463684,0.010774674115456238
2025-05,sigma,607,0.2516276771004942,0.010067545304777594
2025-06,sigma,495,0.21406464646464646,0.00930909090909091
2025-07,sigma,586,0.24709897610921502,0.00852901023890785
2025-08,sigma,503,0.23884095427435387,0.00927634194831014
2025-09,sigma,452,0.23820132743362832,0.008128318584070796
2025-10,sigma,451,0.2267649667405765,0.006405764966740576
2025-11,sigma,372,0.2703440860215054,0.006580645161290323
2025-12,sigma,354,0.22216949152542373,0.005796610169491526
2020-01,simp,562,-0.35870818505338076,0.007585409252669039
2020-02,simp,498,-0.35863052208835344,0.009447791164658634
2020-03,simp,538,-0.3677081784386617,0.011736059479553904
2020-04,simp,575,-0.3435704347826087,0.010913043478260871
2020-05,simp,567,-0.32954497354497353,0.011679012345679012
2020-06,simp,562,-0.3669199288256228,0.011939501779359431
2020-07,simp,570,-0.34731228070175435,0.010959649122807018
2020-08,simp,597,-0.36517252931323285,0.010695142378559463
2020-09,simp,545,-0.36080733944954124,0.009675229357798165
2020-10,simp,569,-0.3632284710017575,0.010165202108963094
2020-11,simp,561,-0.3420891265597148,0.010951871657754011
2020-12,simp,595,-0.33616638655462183,0.009892436974789916
2021-01,simp,598,-0.33713377926421406,0.008287625418060201
2021-02,simp,491,-0.3213564154786151,0.007527494908350306
2021-03,simp,508,-0.3638503937007874,0.006566929133858267
2021-04,simp,509,-0.3387603143418468,0.007222003929273085
2021-05,simp,488,-0.3639795081967213,0.006530737704918033
2021-06,simp,407,-0.3234176904176904,0.005230958230958231
2021-07,simp,419,-0.3274677804295943,0.005167064439140811
2021-08,simp,400,-0.34896,0.006517500000000001
2021-09,simp,328,-0.3551646341463415,0.004536585365853658
2021-10,simp,315,-0.37209206349206353,0.003907936507936508
2021-11,simp,262,-0.3735381679389313,0.00350381679389313
2021-12,simp,128,-0.230984375,0.0014765625
2022-01,simp,107,-0.2862710280373832,0.0015981308411214955
2022-02,simp,110,-0.31911818181818186,0.001190909090909091
2022-03,simp,94,-0.32470212765957446,0.0008936170212765958
2022-04,simp,93,-0.2141505376344086,0.0007956989247311828
2022-05,simp,94,-0.25670212765957445,0.0010106382978723404
2023-04,skibidi,98,0.246734693877551,0.0014999999999999998
2023-05,skibidi,157,0.26687898089171974,0.002464968152866242
2023-06,skibidi,195,0.2889333333333333,0.0028512820512820516
2023-07,skibidi,267,0.3100674157303371,0.003779026217228464
2023-08,skibidi,326,0.30061656441717793,0.005291411042944786
2023-09,skibidi,394,0.3188096446700508,0.0061928934010152285
2023-10,skibidi,450,0.2867577777777778,0.0067822222222222225
2023-11,skibidi,431,0.29785150812064964,0.007740139211136891
2023-12,skibidi,564,0.2714095744680851,0.008432624113475177
2024-01,skibidi,579,0.261293609671848,0.010174438687392056
2024-02,skibidi,559,0.30235420393559925,0.010615384615384615
2024-03,skibidi,614,0.2592801302931596,0.011868078175895766
2024-04,skibidi,558,0.2857347670250896,0.012557347670250895
2024-05,skibidi,581,0.2721342512908778,0.013161790017211704
2024-06,skibidi,562,0.27192170818505335,0.014284697508896799
2024-07,skibidi,527,0.26918406072106266,0.013387096774193547
2024-08,skibidi,528,0.2698352272727273,0.011839015151515152
2024-09,skibidi,529,0.23960113421550094,0.01286578449905482
2024-10,skibidi,567,0.23349029982363317,0.00956437389770723
2024-11,skibidi,539,0.22874025974025974,0.009647495361781076
2024-12,skibidi,580,0.2341793103448276,0.011122413793103447
2025-01,skibidi,538,0.2108085501858736,0.008392193308550185
2025-02,skibidi,451,0.2402949002217295,0.007412416851441242
2025-03,skibidi,453,0.25469094922737306,0.006966887417218543
2025-04,skibidi,397,0.2012846347607053,0.006335012594458438
2025-05,skibidi,376,0.2789867021276596,0.005186170212765957
2025-06,skibidi,328,0.24265243902439027,0.008009146341463415
2025-07,skibidi,287,0.22125435540069685,0.00435191637630662
2025-08,skibidi,119,0.23514285714285713,0.002184873949579832
2025-09,skibidi,112,0.20755357142857142,0.0015089285714285714
2025-10,skibidi,89,0.19978651685393256,0.0014719101123595506
2025-11,skibidi,93,0.31304301075268814,0.0011720430107526882
2025-12,skibidi,82,0.18228048780487804,0.001524390243902439
2020-01,slaps,639,0.4726541471048514,0.013300469483568077
2020-02,slaps,560,0.43831785714285715,0.011792857142857143
2020-03,slaps,576,0.4713246527777778,0.01296875
2020-04,slaps,521,0.42853166986564295,0.011241842610364684
2020-05,slaps,621,0.4721884057971014,0.01296135265700483
2020-06,slaps,554,0.44226173285198556,0.009463898916967509
2020-07,slaps,575,0.4446052173913043,0.011045217391304348
2020-08,slaps,552,0.4011340579710145,0.010750000000000001
2020-09,slaps,549,0.4694918032786885,0.010145719489981785
2020-10,slaps,587,0.47953321976149915,0.008579216354344122
2020-11,slaps,531,0.4063032015065913,0.0080075329566855
2020-12,slaps,530,0.3986943396226415,0.0076075471698113205
2021-01,slaps,539,0.44133395176252316,0.006896103896103897
2021-02,slaps,454,0.47943392070484586,0.006341409691629956
2021-03,slaps,476,0.4156113445378151,0.0062731092436974795
2021-04,slaps,399,0.441531328320802,0.0052055137844611524
2021-05,slaps,403,0.4206451612903226,0.005863523573200993
2021-06,slaps,366,0.44625409836065577,0.005002732240437158
2021-07,slaps,308,0.45605194805194804,0.004305194805194806
2021-08,slaps,299,0.38768896321070234,0.003434782608695652
2021-09,slaps,232,0.4244439655172414,0.0033448275862068967
2021-10,slaps,114,0.4276842105263158,0.0013859649122807017
2021-11,slaps,100,0.43916,0.0014399999999999999
2021-12,slaps,112,0.47877678571428567,0.0012232142857142858
2022-01,slaps,101,0.433019801980198,0.0010891089108910892
2022-02,slaps,87,0.4331149425287356,0.0010804597701149425
2022-03,slaps,87,0.3910574712643678,0.0005747126436781609
2020-08,slay,99,0.42326262626262623,0.001686868686868687
2020-09,slay,148,0.4771621621621622,0.0023716216216216213
2020-10,slay,178,0.42725280898876405,0.0029831460674157304
2020-11,slay,211,0.4686682464454976,0.0042701421800947865
2020-12,slay,254,0.4669291338582677,0.004618110236220473
2021-01,slay,322,0.48768012422360246,0.0052049689440993785
2021-02,slay,325,0.45588307692307695,0.006649230769230769
2021-03,slay,399,0.48703007518796987,0.007553884711779449
2021-04,slay,399,0.49431077694235587,0.007546365914786968
2021-05,slay,449,0.49079064587973276,0.01274610244988864
2021-06,slay,467,0.48849678800856533,0.007890792291220557
2021-07,slay,544,0.45496875000000003,0.009595588235294118
2021-08,slay,564,0.4564734042553192,0.010124113475177304
2021-09,slay,602,0.49543023255813956,0.01105813953488372
2021-10,slay,563,0.4666394316163411,0.014570159857904084
2021-11,slay,534,0.4832940074906367,0.012780898876404495
2021-12,slay,600,0.4650566666666667,0.013479999999999999
2022-01,slay,576,0.45842708333333326,0.013661458333333333
2022-02,slay,505,0.45018613861386136,0.01434059405940594
2022-03,slay,578,0.466204152249135,0.016228373702422146
2022-04,slay,587,0.4399642248722317,0.017654173764906304
2022-05,slay,556,0.47442625899280577,0.016133093525179856
2022-06,slay,517,0.4483655705996132,0.01762669245647969
2022-07,slay,568,0.4661390845070422,0.015
2022-08,slay,576,0.4755052083333334,0.013868055555555557
2022-09,slay,589,0.4711544991511035,0.014816638370118845
2022-10,slay,533,0.46864915572232646,0.011675422138836773
2022-11,slay,494,0.4116599190283401,0.012384615384615385
2022-12,slay,549,0.44947723132969036,0.012211293260473589
2023-01,slay,621,0.4410273752012882,0.010774557165861513
2023-02,slay,483,0.4188488612836439,0.010095238095238096
2023-03,slay,526,0.43811977186311785,0.009828897338403041
2023-04,slay,530,0.45666792452830185,0.009711320754716982
2023-05,slay,515,0.44471844660194176,0.011283495145631067
2023-06,slay,402,0.42341293532338303,0.008380597014925372
2023-07,slay,437,0.4651189931350114,0.007583524027459955
2023-08,slay,367,0.41176021798365126,0.009912806539509536
2023-09,slay,348,0.4460431034482759,0.007281609195402298
2023-10,slay,325,0.43848615384615386,0.006058461538461539
2023-11,slay,300,0.39505,0.00512
2023-12,slay,287,0.4283693379790941,0.00418815331010453
2024-01,slay,111,0.4173243243243243,0.001990990990990991
2024-02,slay,104,0.42547115384615386,0.001980769230769231
2024-03,slay,84,0.435,0.0016666666666666668
2024-04,slay,101,0.526009900990099,0.0012871287128712872
2024-05,slay,95,0.4769052631578947,0.0012842105263157894
2024-06,slay,82,0.392890243902439,0.0011829268292682926
2021-09,snatched,111,0.29715315315315316,0.0016306306306306305
2021-10,snatched,173,0.33997109826589594,0.0024104046242774567
2021-11,snatched,208,0.43348557692307693,0.0031009615384615385
2021-12,snatched,280,0.3437607142857143,0.004189285714285715
2022-01,snatched,324,0.3480246913580247,0.004796296296296297
2022-02,snatched,315,0.3261809523809524,0.006434920634920635
2022-03,snatched,423,0.3371560283687943,0.006817966903073285
2022-04,snatched,461,0.3583904555314533,0.008054229934924079
2022-05,snatched,520,0.3489519230769231,0.010353846153846154
2022-06,snatched,543,0.3679852670349908,0.009990791896869244
2022-07,snatched,588,0.4089982993197279,0.010666666666666666
2022-08,snatched,581,0.3781652323580034,0.012685025817555939
2022-09,snatched,581,0.3923115318416523,0.011941480206540447
2022-10,snatched,585,0.3384358974358974,0.012950427350427349
2022-11,snatched,554,0.3854205776173285,0.014886281588447653
2022-12,snatched,563,0.35874067495559503,0.013648312611012434
2023-01,snatched,613,0.354510603588907,0.01336215334420881
2023-02,snatched,513,0.3221091617933723,0.012645224171539961
2023-03,snatched,605,0.31232396694214876,0.01379504132231405
2023-04,snatched,550,0.3390563636363636,0.011047272727272727
2023-05,snatched,556,0.3385611510791367,0.010595323741007195
2023-06,snatched,531,0.353060263653484,0.011220338983050847
2023-07,snatched,560,0.3191767857142857,0.012828571428571429
2023-08,snatched,627,0.3160542264752791,0.009253588516746411
2023-09,snatched,501,0.3202055888223553,0.00877445109780439
2023-10,snatched,489,0.305920245398773,0.007891615541922291
2023-11,snatched,442,0.35514705882352937,0.007441176470588236
2023-12,snatched,440,0.361425,0.006981818181818182
2024-01,snatched,399,0.3030927318295739,0.007245614035087719
2024-02,snatched,312,0.28272435897435894,0.005525641025641025
2024-03,snatched,341,0.31245454545454543,0.004903225806451613
2024-04,snatched,308,0.3149642857142857,0.004055194805194806
2024-05,snatched,125,0.33576,0.0018160000000000001
2024-06,snatched,124,0.36515322580645165,0.0016290322580645162
2024-07,snatched,105,0.37134285714285714,0.0013904761904761905
2024-08,snatched,86,0.3077093023255814,0.0013023255813953488
2024-09,snatched,92,0.41404347826086957,0.0010760869565217392
2024-10,snatched,72,0.43422222222222223,0.0010277777777777776
2021-11,touch grass,110,-0.36156363636363636,0.0015181818181818183
2021-12,touch grass,239,-0.3207907949790795,0.003376569037656904
2022-01,touch grass,295,-0.33949830508474577,0.004928813559322034
2022-02,touch grass,368,-0.3624646739130435,0.005546195652173913
2022-03,touch grass,513,-0.3201481481481481,0.007364522417153996
2022-04,touch grass,576,-0.35765104166666667,0.010397569444444444
2022-05,touch grass,586,-0.3659266211604095,0.01043174061433447
2022-06,touch grass,524,-0.36205725190839694,0.011368320610687023
2022-07,touch grass,576,-0.3361423611111111,0.013027777777777777
2022-08,touch grass,587,-0.346427597955707,0.01115161839863714
2022-09,touch grass,565,-0.3625451327433628,0.01248495575221239
2022-10,touch grass,597,-0.34196314907872694,0.009780569514237857
2022-11,touch grass,559,-0.33793023255813953,0.00912701252236136
2022-12,touch grass,579,-0.3151364421416235,0.009041450777202073
2023-01,touch grass,592,-0.35042060810810816,0.008052364864864865
2023-02,touch grass,507,-0.3380197238658777,0.0069743589743589745
2023-03,touch grass,482,-0.3560373443983402,0.0064709543568464735
2023-04,touch grass,447,-0.39083892617449667,0.006091722595078299
2023-05,touch grass,439,-0.3393462414578588,0.005585421412300683
2023-06,touch grass,388,-0.3349458762886598,0.006680412371134021
2023-07,touch grass,321,-0.34165109034267915,0.0067601246105919
2023-08,touch grass,270,-0.3527703703703704,0.0035629629629629627
2023-09,touch grass,147,-0.2947142857142857,0.0012448979591836735
2023-10,touch grass,104,-0.30727884615384615,0.001423076923076923
2023-11,touch grass,128,-0.3973125,0.001328125
2023-12,touch grass,98,-0.2567448979591837,0.0011836734693877551
2024-01,touch grass,87,-0.3929310344827586,0.0008735632183908046
2024-02,touch grass,73,-0.4036849315068493,0.000863013698630137
2021-01,understood the assignment,117,0.471974358974359,0.0016410256410256412
2021-02,understood the assignment,201,0.497318407960199,0.003467661691542289
2021-03,understood the assignment,357,0.4514705882352941,0.004148459383753501
2021-04,understood the assignment,426,0.4346666666666667,0.005603286384976526
2021-05,understood the assignment,497,0.5088350100603621,0.007472837022132797
2021-06,understood the assignment,538,0.4463736059479554,0.008741635687732343
2021-07,understood the assignment,611,0.48138788870703764,0.009661211129296235
2021-08,understood the assignment,589,0.4501443123938879,0.012463497453310697
2021-09,understood the assignment,576,0.4571354166666667,0.011385416666666667
2021-10,understood the assignment,609,0.46019047619047615,0.013305418719211821
2021-11,understood the assignment,555,0.45395855855855854,0.012398198198198198
2021-12,understood the assignment,587,0.434732538330494,0.010393526405451449
2022-01,understood the assignment,530,0.43311509433962264,0.010558490566037736
2022-02,understood the assignment,502,0.43907569721115536,0.009378486055776894
2022-03,understood the assignment,536,0.4503805970149254,0.010236940298507463
2022-04,understood the assignment,593,0.43238279932546375,0.008256323777403035
2022-05,understood the assignment,536,0.43222388059701494,0.009865671641791045
2022-06,understood the assignment,526,0.4440931558935361,0.007671102661596959
2022-07,understood the assignment,485,0.48350515463917526,0.008117525773195876
2022-08,understood the assignment,464,0.4610948275862069,0.006148706896551725
2022-09,understood the assignment,390,0.4095051282051282,0.005464102564102564
2022-10,understood the assignment,375,0.4516293333333333,0.005418666666666667
2022-11,understood the assignment,349,0.4358481375358166,0.005217765042979943
2022-12,understood the assignment,308,0.4447077922077922,0.004262987012987013
2023-01,understood the assignment,266,0.4561390977443609,0.0034586466165413537
2023-02,understood the assignment,117,0.48496581196581195,0.0014615384615384616
2023-03,understood the assignment,118,0.465271186440678,0.001576271186440678
2023-04,understood the assignment,115,0.3941391304347826,0.001165217391304348
2023-05,understood the assignment,110,0.3868181818181818,0.0011727272727272728
2023-06,understood the assignment,77,0.4333506493506494,0.0009350649350649352
2023-07,understood the assignment,78,0.4404487179487179,0.0010256410256410256
2022-08,unhinged,87,0.02665517241379311,0.001379310344827586
2022-09,unhinged,176,0.06344318181818182,0.0024545454545454545
2022-10,unhinged,257,0.021494163424124513,0.0036108949416342414
2022-11,unhinged,310,0.02024516129032258,0.004406451612903226
2022-12,unhinged,408,0.06449019607843137,0.007943627450980392
2023-01,unhinged,482,0.009765560165975105,0.006506224066390042
2023-02,unhinged,520,0.05381923076923077,0.008334615384615385
2023-03,unhinged,562,0.028491103202846976,0.008781138790035586
2023-04,unhinged,574,0.030977351916376305,0.009484320557491288
2023-05,unhinged,578,0.032846020761245674,0.010539792387543252
2023-06,unhinged,571,0.06577408056042032,0.010800350262697022
2023-07,unhinged,564,0.023163120567375888,0.012054964539007092
2023-08,unhinged,592,-0.019576013513513513,0.011072635135135135
2023-09,unhinged,537,0.017420856610800745,0.010039106145251397
2023-10,unhinged,588,0.02474829931972789,0.010207482993197278
2023-11,unhinged,546,-0.02996886446886447,0.00923992673992674
2023-12,unhinged,582,-0.0409020618556701,0.009328178694158076
2024-01,unhinged,612,-0.01822385620915033,0.008607843137254902
2024-02,unhinged,524,0.027860687022900763,0.007881679389312977
2024-03,unhinged,515,-0.005262135922330096,0.007048543689320388
2024-04,unhinged,486,0.023460905349794236,0.006090534979423868
2024-05,unhinged,444,0.006581081081081083,0.0059279279279279284
2024-06,unhinged,402,0.00888557213930348,0.004912935323383084
2024-07,unhinged,376,-0.0018936170212765949,0.004960106382978723
2024-08,unhinged,308,0.0019350649350649346,0.003568181818181818
2024-09,unhinged,289,-0.020401384083044982,0.003747404844290657
2024-10,unhinged,134,0.03169402985074627,0.0013582089552238805
2024-11,unhinged,116,-0.06814655172413793,0.0016551724137931034
2024-12,unhinged,104,-0.02176923076923077,0.001201923076923077
2025-01,unhinged,103,-0.06400970873786407,0.0013009708737864078
2025-02,unhinged,77,0.05777922077922079,0.0008441558441558442
2025-03,unhinged,74,0.01648648648648649,0.0008648648648648649
2021-06,valid,106,0.46071698113207543,0.0012924528301886794
2021-07,valid,188,0.4444414893617021,0.002372340425531915
2021-08,valid,196,0.4789285714285714,0.003142857142857143
2021-09,valid,294,0.506843537414966,0.003510204081632653
2021-10,valid,348,0.45152873563218393,0.004775862068965517
2021-11,valid,354,0.43754519774011297,0.005406779661016949
2021-12,valid,439,0.48412756264236906,0.005988610478359909
2022-01,valid,478,0.49299163179916317,0.006702928870292888
2022-02,valid,498,0.4652951807228916,0.00819277108433735
2022-03,valid,555,0.46710990990990986,0.007891891891891892
2022-04,valid,578,0.46555190311418687,0.010339100346020761
2022-05,valid,582,0.4407680412371134,0.01076975945017182
2022-06,valid,593,0.473866779089376,0.011038785834738617
2022-07,valid,586,0.47400511945392493,0.012744027303754266
2022-08,valid,546,0.41932051282051286,0.015945054945054944
2022-09,valid,520,0.4713288461538462,0.01444423076923077
2022-10,valid,581,0.4526368330464717,0.01230120481927711
2022-11,valid,545,0.47067889908256877,0.013381651376146789
2022-12,valid,578,0.43241176470588233,0.009657439446366782
2023-01,valid,571,0.42983187390542904,0.0083922942206655
2023-02,valid,513,0.43882846003898635,0.007775828460038986
2023-03,valid,584,0.46305136986301376,0.006957191780821917
2023-04,valid,460,0.43241739130434786,0.006960869565217391
2023-05,valid,442,0.4683257918552036,0.006341628959276018
2023-06,valid,387,0.4318139534883721,0.007434108527131784
2023-07,valid,372,0.4564650537634409,0.004868279569892473
2023-08,valid,316,0.4002658227848101,0.003863924050632912
2023-09,valid,270,0.4190851851851852,0.0040074074074074074
2023-10,valid,113,0.3713097345132743,0.0013539823008849557
2023-11,valid,126,0.43703174603174605,0.0010238095238095238
2023-12,valid,101,0.44692079207920793,0.001316831683168317
2024-01,valid,96,0.47432291666666665,0.0009895833333333334
2024-02,valid,87,0.4939080459770115,0.0009655172413793104
2024-03,valid,66,0.3953030303030303,0.000803030303030303
2024-07,very mindful,266,0.37101503759398496,0.005484962406015038
2024-08,very mindful,577,0.3318526863084922,0.013738301559792028
2024-09,very mindful,554,0.3232310469314079,0.01634476534296029
2024-10,very mindful,560,0.33115,0.0190875
2024-11,very mindful,560,0.31750535714285716,0.010825000000000001
2024-12,very mindful,497,0.28836217303822936,0.009963782696177063
2025-01,very mindful,422,0.2986682464454976,0.007860189573459716
2025-02,very mindful,249,0.28114056224899603,0.005433734939759036
2025-03,very mindful,131,0.26074809160305346,0.002351145038167939
2025-04,very mindful,113,0.28561946902654867,0.00184070796460177
2025-05,very mindful,100,0.287,0.00164
2025-06,very mindful,98,0.29412244897959183,0.0014693877551020407
2025-07,very mindful,83,0.2679879518072289,0.0015180722891566265
2025-08,very mindful,76,0.20711842105263156,0.001105263157894737
2020-01,vibe check,492,0.23365447154471544,0.010351626016260163
2020-02,vibe check,516,0.24955038759689924,0.012978682170542636
2020-03,vibe check,561,0.24540106951871654,0.016098039215686276
2020-04,vibe check,549,0.24615846994535517,0.015081967213114753
2020-05,vibe check,604,0.24493874172185431,0.0173841059602649
2020-06,vibe check,541,0.2270369685767098,0.0135637707948244
2020-07,vibe check,587,0.1990885860306644,0.014850085178875639
2020-08,vibe check,582,0.2021615120274914,0.01343127147766323
2020-09,vibe check,573,0.24762129144851658,0.01457940663176265
2020-10,vibe check,586,0.2277952218430034,0.010616040955631399
2020-11,vibe check,571,0.21732399299474606,0.010742556917688266
2020-12,vibe check,562,0.19629893238434162,0.0136067615658363
2021-01,vibe check,506,0.20161857707509884,0.009626482213438734
2021-02,vibe check,368,0.20117391304347826,0.00978804347826087
2021-03,vibe check,440,0.19016136363636366,0.007556818181818182
2021-04,vibe check,414,0.20984541062801934,0.007103864734299517
2021-05,vibe check,368,0.22186141304347826,0.0065625
2021-06,vibe check,294,0.1837108843537415,0.005806122448979592
2021-07,vibe check,278,0.17419424460431657,0.005115107913669065
2021-08,vibe check,134,0.2531194029850746,0.001664179104477612
2021-09,vibe check,108,0.15386111111111112,0.0020092592592592592
2021-10,vibe check,102,0.19858823529411765,0.0017941176470588234
2021-11,vibe check,91,0.15974725274725277,0.0011868131868131868
2021-12,vibe check,100,0.24877,0.00169
2022-01,vibe check,67,0.2262089552238806,0.001119402985074627
2024-01,yapping,112,0.0669375,0.0019642857142857144
2024-02,yapping,156,-0.005179487179487183,0.00283974358974359
2024-03,yapping,231,0.017757575757575757,0.004151515151515152
2024-04,yapping,293,-0.013153583617747438,0.004839590443686007
2024-05,yapping,350,0.04746857142857143,0.0057714285714285714
2024-06,yapping,410,-0.008629268292682927,0.00763170731707317
2024-07,yapping,442,0.0019773755656108593,0.008585972850678733
2024-08,yapping,568,0.06628169014084508,0.009897887323943661
2024-09,yapping,566,0.011028268551236748,0.014128975265017668
2024-10,yapping,551,-0.0028384754990925616,0.01207803992740472
2024-11,yapping,541,0.0027911275415896486,0.015118299445471349
2024-12,yapping,632,0.006305379746835441,0.015373417721518986
2025-01,yapping,578,-0.006787197231833909,0.014520761245674741
2025-02,yapping,516,-0.01737596899224806,0.015709302325581397
2025-03,yapping,549,-0.03739344262295082,0.014788706739526411
2025-04,yapping,572,0.003223776223776223,0.015503496503496503
2025-05,yapping,561,0.0016078431372549013,0.01384313725490196
2025-06,yapping,574,0.0036951219512195137,0.012646341463414635
2025-07,yapping,585,-0.004509401709401709,0.013078632478632479
2025-08,yapping,579,-0.05550259067357514,0.012901554404145078
2025-09,yapping,536,-0.0009272388059701482,0.010972014925373134
2025-10,yapping,543,0.02303314917127072,0.010534069981583793
2025-11,yapping,467,0.012115631691648822,0.009406852248394004
2025-12,yapping,493,0.005146044624746452,0.008109533468559837
